,GPA,Cultural Fit,Education,Educational Prestige,Technical Aptitude,Soft Skills,Employee Referral,Leadership Capability,HireVue Score,Criminal Record,Arrest Record,Prediction
278,2.7643085351237886,0.0,0.0,0.0,2.7310164846071414,2.8329188456554784,0.0,-0.5503659488340641,0.0,0.0,0.0,-1.0
967,2.436149771969397,2.0,2.0,1.0,1.5503944934847858,3.3243538068624754,0.0,1.52246744811807,1.0,0.0,0.0,2.0
2263,3.1240309860288598,0.0,1.0,1.0,1.80656124033004,2.1595076115720047,0.0,-1.2121454173222013,0.0,0.0,0.0,-2.0
9845,2.9652601862364913,0.0,1.0,0.0,0.5418668159592357,2.081136078496786,0.0,-0.557859359295955,0.0,0.0,0.0,-2.0
8895,2.891039393883809,0.0,2.0,0.0,2.647461786106704,3.0274639929364016,0.0,0.7270406195646906,2.0,0.0,0.0,2.0
3659,2.524313511823878,0.0,2.0,2.0,3.2331312034018502,2.9473372824046984,0.0,-0.6300592335128221,1.0,0.0,0.0,-2.0
1392,2.724633164281612,0.0,1.0,1.0,1.7911613184393158,2.3268665783192493,0.0,-0.005097183581769119,0.0,0.0,0.0,-2.0
385,3.0689823614240335,2.0,1.0,2.0,3.835594006260066,3.835910243340823,0.0,0.5830145326178008,2.0,0.0,0.0,2.0
4154,1.976943954780372,0.0,2.0,2.0,2.1148322264086805,2.6881938222701582,0.0,-0.5466607352377794,1.0,1.0,0.0,-2.0
2747,3.049295582314921,0.0,1.0,1.0,0.23689872663160005,2.354578875340916,0.0,-0.11302353494897895,0.0,0.0,0.0,-2.0
1300,2.774540920888455,0.0,1.0,1.0,1.2156706710293368,2.9229429077279563,0.0,-0.11389429687447584,0.0,0.0,0.0,-0.0
5651,2.5438479035162898,1.0,1.0,3.0,1.5835497234380176,2.670125739746232,0.0,0.9063569328897392,1.0,0.0,1.0,-0.0
7256,3.0779219053780533,1.0,1.0,0.0,2.1753420936722634,3.067139615367864,0.0,0.1478275878502062,0.0,0.0,0.0,-1.0
5401,2.428846828696273,0.0,1.0,2.0,2.8504643368947824,3.3430067168233557,0.0,-0.006349016010026014,1.0,0.0,0.0,1.0
9213,2.9861928633469765,0.0,1.0,0.0,1.459516008200756,3.3008781589236484,0.0,0.6381198892573164,0.0,0.0,0.0,1.0
7378,3.425924300056649,1.0,1.0,0.0,3.0252814157193315,3.2905553716150866,0.0,0.2443556756324751,0.0,0.0,0.0,-0.0
7624,3.0043155565796664,0.0,2.0,0.0,2.7643885209448285,3.6327274030307586,0.0,-0.051426457739225134,0.0,0.0,0.0,1.0
5537,2.8348730155868225,0.0,2.0,2.0,0.2526156338320613,2.9234625184086105,0.0,1.1185620463338288,1.0,0.0,1.0,2.0
2826,3.0529002333105915,0.0,2.0,1.0,1.9968925386696617,3.031063922567613,0.0,-0.30903277304974963,0.0,0.0,0.0,1.0
5188,2.971416713900397,1.0,1.0,2.0,1.3866223262762951,2.1258007377743406,0.0,0.4474195531447724,1.0,0.0,1.0,-2.0
2856,2.4146061414310886,0.0,1.0,1.0,0.9958849829791591,2.7093830575120896,0.0,-0.14068597839030486,0.0,0.0,1.0,-2.0
1260,2.6254151861979693,2.0,1.0,1.0,1.2754901833279229,2.182851341422644,0.0,-0.7001393962150337,0.0,0.0,1.0,-2.0
6968,1.9455827074352832,1.0,1.0,0.0,-0.306476173409076,0.8756366249042604,0.0,1.1048009097346774,0.0,1.0,1.0,-2.0
228,3.823344785773306,2.0,1.0,1.0,2.787462857776704,4.603040021443307,0.0,1.2643100173021609,2.0,0.0,0.0,2.0
7200,3.2553537304395044,1.0,1.0,0.0,2.2949171408137543,3.1901581800927667,0.0,-0.21944009982013887,0.0,0.0,1.0,-0.0
5849,2.028358120653784,1.0,1.0,2.0,1.5434877546744894,1.3710161080179082,0.0,-0.06986141861498693,1.0,0.0,1.0,-2.0
2081,3.8333848370180688,1.0,2.0,2.0,2.354651152102912,4.208286181589068,0.0,0.6845303570524912,2.0,0.0,0.0,2.0
721,3.3684346885279903,1.0,1.0,1.0,3.3893720068408264,4.303250033250446,0.0,1.8153883775557331,2.0,0.0,0.0,2.0
8581,3.1663464045110183,0.0,1.0,0.0,2.4837818663348545,3.8501097914036637,0.0,-0.4776960331837138,0.0,1.0,0.0,1.0
6379,2.650399914872295,1.0,1.0,2.0,1.576232892928896,1.1996886641844096,0.0,-0.5511854474209573,0.0,0.0,1.0,-2.0
9364,2.926806503559857,0.0,2.0,0.0,2.627315850092564,3.700273660652587,0.0,-0.15891224430665793,0.0,0.0,0.0,1.0
8039,3.105955382015179,0.0,2.0,0.0,2.3745839791881465,2.56225019940523,0.0,-0.09136764278868743,0.0,1.0,0.0,-2.0
8946,3.1601430935019916,0.0,1.0,0.0,1.7620588830438717,2.6052880753121395,0.0,0.5507588946215128,0.0,0.0,0.0,-1.0
4730,2.6413476288691693,1.0,2.0,2.0,1.8412312628291432,3.3842232413628888,0.0,0.3209699409714388,1.0,0.0,0.0,2.0
5580,3.5586954109410844,0.0,1.0,2.0,1.9677523638783443,3.2654463357725376,0.0,-0.6780263555721655,1.0,0.0,0.0,-1.0
1071,2.9477207250583826,0.0,1.0,2.0,2.3803748244840257,3.14717897488594,0.0,-0.9099734450240784,0.0,0.0,1.0,-2.0
9424,2.9498111707950803,0.0,2.0,0.0,2.9079958118771936,2.870204196729349,0.0,-0.4818700792507897,0.0,0.0,0.0,-0.0
8914,2.266589385414275,0.0,1.0,0.0,1.6839804142934125,1.5870318322050607,0.0,-0.5102309212523071,0.0,1.0,0.0,-2.0
7298,2.6733407549538772,1.0,1.0,0.0,1.167883691152115,3.1346209020180535,0.0,0.6089086414223165,0.0,0.0,0.0,2.0
9267,2.7176204426067394,0.0,2.0,0.0,2.0815672231057905,2.1994134072324725,0.0,0.13141930212122366,0.0,0.0,0.0,-2.0
7938,3.1532336023730565,0.0,1.0,0.0,0.7571691963856984,3.084594965589869,0.0,-0.7198113089749398,0.0,0.0,0.0,-1.0
6189,2.7559372048128026,1.0,1.0,2.0,2.046000690768513,3.4977605259369082,0.0,0.6205237255224477,1.0,0.0,0.0,2.0
531,3.139001614714057,2.0,1.0,2.0,1.9277199331035748,3.7648995710752926,0.0,0.37462548258444656,2.0,0.0,0.0,2.0
972,2.118856986039797,0.0,1.0,3.0,2.718784615499987,3.1354452206063397,0.0,0.08753042655341321,2.0,0.0,0.0,1.0
4368,3.7792883537396187,0.0,1.0,2.0,1.6266892957519687,3.388921269359559,0.0,0.0029974431847179673,1.0,0.0,1.0,1.0
9816,2.085519548435113,0.0,1.0,0.0,1.3459694426186193,1.7203648142163188,0.0,-1.0786931956797223,0.0,0.0,0.0,-2.0
5173,3.1496982764741834,1.0,1.0,1.0,1.2865271165310936,4.228321264923571,0.0,0.6979842712676952,1.0,0.0,0.0,2.0
4920,3.004491713579496,0.0,2.0,3.0,1.0222530482590841,3.301500322595856,0.0,-0.07554279196490263,1.0,0.0,0.0,1.0
8834,2.289247544546265,0.0,1.0,0.0,2.3606559725449343,2.8718489867962966,0.0,0.4680694939352665,0.0,0.0,0.0,-0.0
5201,2.8509438751740164,2.0,1.0,2.0,3.1204291481606297,3.824563992034207,0.0,0.2661002838431361,1.0,0.0,0.0,2.0
5231,3.2676544870438526,1.0,1.0,2.0,1.8377278030081596,3.6290198794976334,0.0,1.4531026695084166,0.0,0.0,0.0,2.0
5306,2.681212204882076,1.0,1.0,2.0,2.848503323402531,1.9405388181899013,0.0,0.1552843855487073,1.0,0.0,1.0,-2.0
3042,2.727800608931533,2.0,1.0,2.0,2.6472230560824874,3.0862443166355087,0.0,0.152652908259034,0.0,0.0,0.0,-0.0
9250,3.0255545534522823,0.0,2.0,0.0,1.7017402432568314,3.4374256628015774,0.0,0.10743232054132497,0.0,0.0,0.0,1.0
7108,2.118479009113376,1.0,1.0,0.0,2.441863618407912,3.1510912034497904,0.0,0.7912382491494862,2.0,0.0,0.0,2.0
3191,2.5528102194177,0.0,0.0,0.0,1.8142275742892269,2.4132533253408455,0.0,-0.9491317984224258,0.0,0.0,0.0,-2.0
9501,3.012334544700748,0.0,1.0,0.0,2.3903985106465893,2.199996835520256,0.0,-1.5261579697137104,0.0,0.0,0.0,-2.0
649,2.6989240694530707,0.0,1.0,1.0,0.2762207798847536,1.9867864615013815,0.0,-0.28212771509319273,0.0,0.0,0.0,-2.0
1683,2.640456409254337,0.0,1.0,1.0,2.3979684711460134,3.6427464641452936,0.0,0.15799832831832522,2.0,0.0,0.0,2.0
339,3.5066039211118847,0.0,2.0,1.0,1.0437668966215994,2.763810438141434,0.0,-0.11551519205229528,2.0,0.0,0.0,1.0
1201,2.214432490407371,0.0,1.0,1.0,0.8204717544907207,2.2631360001484677,0.0,-0.8616528451925305,0.0,0.0,1.0,-2.0
8491,3.3093092644280984,0.0,2.0,0.0,3.345042208208461,3.7065848525310283,0.0,0.9868379426086332,2.0,0.0,0.0,2.0
9497,2.9625876156576365,0.0,1.0,0.0,1.6851112121500895,3.2426188072257647,0.0,0.4178050869663951,2.0,0.0,0.0,2.0
2201,3.328320506977353,2.0,1.0,1.0,3.279130540237909,3.977738537322996,0.0,1.080655193829182,2.0,0.0,0.0,2.0
6548,2.8739024145653187,1.0,2.0,2.0,1.1570080426065217,1.6655558053275203,0.0,-0.3407037468256526,1.0,0.0,1.0,-2.0
1970,3.0946256943226587,0.0,2.0,2.0,1.7768992352098467,3.151401730173788,0.0,-0.21318688870101896,0.0,0.0,0.0,1.0
3776,3.0982126241296237,0.0,2.0,2.0,3.34416987191136,3.9818231380734317,0.0,-0.2420349487628053,1.0,0.0,0.0,2.0
1436,2.9984387369738044,0.0,1.0,2.0,0.4411980632155457,1.9815052285327883,0.0,-0.8055481648464107,2.0,0.0,0.0,-2.0
497,2.956848630541432,0.0,1.0,1.0,0.9459399265288172,2.7853380489277013,0.0,-0.390491221630874,0.0,0.0,0.0,-1.0
7979,3.553360133155302,0.0,1.0,0.0,1.3148603292888073,3.8028871438140857,0.0,-0.4156760731689006,2.0,0.0,0.0,2.0
1855,2.4755573535955917,0.0,1.0,1.0,1.6752787893012906,2.443453500754364,0.0,0.008976041243284442,0.0,0.0,0.0,-2.0
9289,2.8286014497743603,0.0,2.0,0.0,2.11004690940398,2.3482104507164103,0.0,0.4076691198496513,0.0,0.0,0.0,1.0
6324,3.0989408942568857,1.0,1.0,2.0,1.21021649034782,2.910989177627433,0.0,0.09406426951527967,1.0,1.0,0.0,-2.0
2768,2.4209603297731985,0.0,1.0,1.0,0.9340208114337758,1.29224462479245,0.0,0.1908198226739241,0.0,0.0,0.0,-2.0
4826,2.4570461121218536,0.0,1.0,1.0,1.596522936352908,2.5622819995855193,0.0,-0.8444276885841386,1.0,0.0,1.0,-2.0
6571,3.3430778588041066,1.0,2.0,2.0,2.5453925900725904,3.4716159111112708,0.0,0.9268861108342936,1.0,0.0,0.0,2.0
3890,3.3104407604681803,0.0,1.0,1.0,1.336604587421538,2.44838339952682,0.0,-0.4191318928035685,1.0,0.0,1.0,-2.0
3530,3.342026019023292,0.0,1.0,2.0,2.95485340375412,2.869555590118003,0.0,-0.2122602487511337,1.0,0.0,0.0,-1.0
3233,2.8887308286200555,0.0,1.0,2.0,2.6002425199571157,2.844899004664432,0.0,0.6219682910323401,2.0,0.0,0.0,1.0
9008,2.9070750916095225,0.0,1.0,0.0,0.5343786199380354,2.4316316147378085,0.0,-0.4680399665718672,0.0,1.0,0.0,-2.0
5882,3.6699857442392587,1.0,1.0,2.0,1.666331473664442,3.5737547484170378,0.0,0.3128826797788589,1.0,0.0,0.0,2.0
5066,2.643965639070132,1.0,1.0,2.0,1.7178308616377314,1.1666483409687751,0.0,-0.9327488949978128,0.0,0.0,1.0,-2.0
9339,2.814259975045371,0.0,1.0,0.0,0.11985585226436955,1.700681956670233,0.0,-0.4772806727016565,0.0,0.0,0.0,-2.0
1563,1.8253758509312281,1.0,1.0,1.0,0.995808032900807,0.9056175625664192,0.0,-1.5626427896876087,0.0,0.0,0.0,-2.0
6947,3.35549578603156,2.0,1.0,0.0,0.9094875690810836,3.2963026112858063,0.0,0.134919153619168,0.0,0.0,0.0,2.0
9294,3.82279547782214,0.0,1.0,0.0,2.5822037922045853,3.2992486974462976,0.0,-0.173370310907033,0.0,0.0,0.0,-0.0
8682,2.573412814992931,0.0,1.0,0.0,2.039153634955392,2.921965406662857,0.0,0.0021995639019625405,0.0,0.0,0.0,-0.0
2874,2.7238657807980857,2.0,1.0,1.0,2.5397426272923265,3.872495482526511,0.0,0.332718423673426,2.0,0.0,0.0,2.0
4425,2.917643094205008,2.0,1.0,2.0,1.7103955850256034,3.4877232901038004,0.0,1.083604031981064,1.0,0.0,1.0,2.0
3125,2.390582809729928,0.0,2.0,1.0,0.9918653086584486,3.0159053219519825,0.0,-0.2589818599738271,0.0,0.0,0.0,1.0
671,2.360495973158504,0.0,1.0,2.0,-0.2470398048171289,2.624762653316153,0.0,-0.6477327776227895,0.0,0.0,0.0,-2.0
6601,2.345984317513504,1.0,1.0,1.0,1.1185914832490305,2.2862218616814345,0.0,-0.28312866750863785,1.0,0.0,1.0,-2.0
4664,3.005950591236859,0.0,1.0,1.0,2.058669754869348,2.429253892177208,0.0,-0.0057217414653398255,1.0,0.0,1.0,-2.0
2406,3.533866871389605,0.0,1.0,2.0,2.692277979008161,3.125278401693508,0.0,-0.9479660986013188,0.0,0.0,1.0,-2.0
8437,2.6435140644884747,0.0,1.0,0.0,2.831242850742739,2.9586861890889615,0.0,-0.0751424766837755,0.0,0.0,0.0,-0.0
2578,3.173954414078986,0.0,1.0,1.0,1.6327129620010616,3.1162719746598606,0.0,-0.015527207864516262,0.0,0.0,0.0,-0.0
4442,2.647771220547793,2.0,2.0,3.0,2.0128910379880844,3.6625500080739664,0.0,0.8938972805022994,1.0,0.0,0.0,2.0
9924,2.529747448003248,0.0,1.0,0.0,1.304761587261769,2.181417888458266,0.0,0.3030140486743389,0.0,0.0,0.0,-2.0
2593,3.917421773195551,2.0,1.0,1.0,2.114666946030076,3.8123915301658533,0.0,0.0608843837470561,2.0,0.0,0.0,2.0
477,3.0279210466176094,2.0,2.0,1.0,0.8589070213186074,3.2076265227612586,0.0,0.6819179596525669,2.0,0.0,0.0,2.0
5839,2.8524447876109313,1.0,1.0,2.0,1.4575444183300856,1.8955942751802912,0.0,-1.1421246167795571,1.0,0.0,1.0,-2.0
9678,2.334067240981311,0.0,1.0,0.0,2.419923200572323,2.113742165467944,0.0,-0.7278597450458187,0.0,0.0,0.0,-2.0
8497,2.363693258479149,0.0,1.0,0.0,1.8843980249018373,2.1486579041845717,0.0,-0.26625192078495463,0.0,1.0,0.0,-2.0
7318,3.3786834358981435,1.0,2.0,0.0,3.549600746807416,3.646947818742276,0.0,0.35675499560751983,0.0,0.0,1.0,2.0
4734,2.4624633788241006,0.0,1.0,2.0,2.7635278589112504,2.6072636172952293,0.0,-0.8893642810178736,1.0,0.0,1.0,-2.0
3645,3.637771788992469,2.0,1.0,2.0,2.000966883857654,4.377549172041824,0.0,0.4253079016859936,1.0,0.0,0.0,2.0
5591,3.725070703041873,2.0,1.0,3.0,3.1614056467734777,3.710146987113676,0.0,0.19730778263301169,1.0,0.0,0.0,2.0
1663,2.9838543988412463,0.0,1.0,2.0,1.355026873133801,2.729361259791236,0.0,-1.0111975992252085,0.0,0.0,0.0,-2.0
1561,3.107895952992813,2.0,1.0,1.0,2.7377655628393867,3.085358999742571,0.0,0.28044000828014004,0.0,0.0,0.0,-1.0
4106,2.3915449920473337,1.0,0.0,0.0,1.4135431808127061,0.8709492061786079,0.0,-0.24835174520681635,1.0,0.0,1.0,-2.0
1160,3.3477735788017706,0.0,1.0,1.0,2.9800937030058043,3.501386252023309,0.0,-0.19316409821068609,0.0,0.0,0.0,-0.0
4132,3.578475649007112,2.0,1.0,2.0,2.747819593540436,4.255340436466035,0.0,0.999800946702086,1.0,0.0,0.0,2.0
7891,2.7646942308542752,0.0,2.0,0.0,1.5306644197444013,1.6240025353570926,0.0,-0.5246823472832404,0.0,1.0,0.0,-2.0
3969,3.184197111379927,0.0,1.0,2.0,4.047365109084689,3.4788044329542025,0.0,-0.4837729317317273,0.0,0.0,0.0,-0.0
3248,3.0867558416716383,2.0,1.0,1.0,3.464776970179603,4.4898865470352884,0.0,0.16853269315870073,0.0,0.0,1.0,2.0
6535,3.2321769843434223,0.0,2.0,1.0,2.3012553655900607,3.6952526920712248,0.0,1.6445259927474052,1.0,0.0,0.0,2.0
6109,3.3472955018486115,1.0,2.0,1.0,0.9757541148152786,3.5765595008956472,0.0,0.7053301640421876,1.0,0.0,0.0,2.0
2691,3.2575330286984068,0.0,1.0,1.0,2.5748405799427143,3.3718300815051188,0.0,0.18090980929150646,0.0,0.0,0.0,1.0
7203,2.8172417452535035,1.0,1.0,0.0,2.645568550578282,3.8646735538313073,0.0,1.4986760302754518,0.0,0.0,0.0,2.0
4532,2.95570170836306,2.0,1.0,2.0,3.841310294057612,2.9507176852895824,0.0,-1.2753359008574296,1.0,0.0,1.0,-2.0
1546,3.4248981258119984,2.0,1.0,1.0,1.6061885086590644,4.286345711993425,0.0,0.4150808865934859,2.0,0.0,0.0,2.0
2870,3.3497819246538736,0.0,1.0,1.0,2.6728310825944703,2.9075152336873344,0.0,0.13885040702544854,0.0,0.0,0.0,-0.0
6441,2.3279769142675457,1.0,1.0,1.0,0.6379350158809027,1.2184026455421266,0.0,-0.4830578175692451,1.0,0.0,1.0,-2.0
2857,2.5396695623502343,0.0,2.0,1.0,2.4761894428825286,2.9485171763127265,0.0,-0.3233628775882086,0.0,0.0,0.0,-0.0
2677,3.1608095424114664,0.0,1.0,1.0,0.12461901817200682,1.8221312663557367,0.0,-0.7060227357316344,0.0,0.0,0.0,-2.0
7394,2.8489737472565166,1.0,1.0,0.0,2.716246573655676,2.7735064547768724,0.0,0.630994725396151,0.0,0.0,0.0,-0.0
2266,3.162906429338621,0.0,1.0,1.0,2.1889291323075266,3.4145315057111536,0.0,-0.014871129681843754,0.0,0.0,0.0,-0.0
8042,2.904252880434387,0.0,0.0,0.0,2.330150088647407,3.0978119887668822,0.0,0.7110550294858843,2.0,0.0,0.0,2.0
7029,2.9802447656486017,2.0,1.0,0.0,2.099566263608695,3.0659485201685803,0.0,-1.4349249238803652,0.0,1.0,1.0,-2.0
9385,2.399875041308854,0.0,1.0,0.0,1.191646307635006,1.832375726776857,0.0,-1.3954685730741223,0.0,0.0,0.0,-2.0
6640,2.370046238945099,1.0,1.0,1.0,1.8135815594461209,2.4117900484259187,0.0,-0.8314695428013633,1.0,0.0,1.0,-2.0
1741,3.3302087879758386,0.0,1.0,1.0,1.246340468844373,2.593469969731219,0.0,-0.4959242615511991,0.0,0.0,0.0,-2.0
3350,3.518417928146688,1.0,2.0,1.0,3.3758815783831744,4.754998830576636,0.0,1.543370132384999,2.0,0.0,0.0,2.0
9608,2.654784221064643,0.0,2.0,0.0,2.9015645932036787,3.293632380102484,0.0,0.10273354405673447,0.0,0.0,0.0,1.0
5994,2.7140464416302317,1.0,2.0,2.0,2.2509896562558587,2.934916487708761,0.0,0.1416726720620845,1.0,0.0,0.0,1.0
8149,2.480973827644158,0.0,1.0,0.0,1.2170717020438817,2.5517919773540134,0.0,-0.14931815651324618,0.0,0.0,1.0,-2.0
1659,2.361780677112976,0.0,2.0,1.0,2.131373685204028,2.683974526762644,0.0,0.3887979028839653,1.0,0.0,0.0,1.0
2411,3.129037159096497,0.0,1.0,1.0,2.2530533171822027,1.9986584054401333,0.0,-0.9487832786709588,0.0,0.0,0.0,-2.0
6592,4.18562010513152,1.0,2.0,3.0,3.9311199929926652,4.848259615953792,0.0,-0.7587422760397422,1.0,0.0,0.0,2.0
9314,3.1993851767437884,0.0,2.0,0.0,2.597653875359418,3.755334412824396,0.0,-0.6165253401391257,2.0,0.0,0.0,2.0
117,3.093961292813824,1.0,1.0,1.0,2.2673884304889205,4.504611588696693,0.0,0.52232241115871,2.0,0.0,0.0,2.0
126,2.501736053653539,0.0,0.0,0.0,2.3209068491831046,2.4188466368461268,0.0,-0.8777253056294697,1.0,0.0,0.0,-2.0
4723,3.2200170174861067,1.0,2.0,3.0,3.2335000379871075,4.008005431236998,0.0,2.0753854538027,1.0,0.0,0.0,2.0
734,2.9214857608414126,0.0,1.0,3.0,1.7099073262115916,2.471225704052124,0.0,-0.3316120697137967,0.0,0.0,0.0,-2.0
2549,2.9399651332644905,0.0,1.0,1.0,1.5002744446538054,2.6086865046214984,0.0,-0.5371148563208928,0.0,0.0,0.0,-2.0
7854,2.9123406829995404,0.0,0.0,0.0,1.8913674628326531,2.887255721037013,0.0,-0.05765368311332361,0.0,0.0,0.0,-1.0
9324,2.397096897351755,0.0,1.0,0.0,1.2335709090289115,1.944760796100376,0.0,0.29360945428502583,0.0,0.0,0.0,-2.0
6335,2.7152080738752034,1.0,1.0,1.0,1.2076804227050952,2.1950896340468606,0.0,-0.04697479895808388,1.0,0.0,1.0,-2.0
9013,3.0615897583447285,0.0,1.0,0.0,0.4166667058107405,2.325738522851801,0.0,0.1690297495331197,0.0,0.0,0.0,-1.0
5480,2.6343391250894417,2.0,0.0,0.0,1.5081905288751474,2.2974366897476424,0.0,-0.3495460844268785,1.0,0.0,1.0,-2.0
7846,3.447749050199397,2.0,1.0,0.0,2.1981039787527026,3.902136006809159,0.0,-0.6999215386822851,2.0,0.0,0.0,2.0
6973,3.875116951159726,1.0,1.0,0.0,3.2688326825128198,4.09560945759991,0.0,0.5045883420346945,2.0,0.0,0.0,2.0
6229,3.674746969036984,1.0,2.0,2.0,1.0846801578611434,2.7081562576014315,0.0,-0.1027607150374405,1.0,0.0,0.0,1.0
50,3.620149859428684,0.0,1.0,1.0,2.199936769535084,2.9686562568294934,0.0,-0.3940494015062418,0.0,0.0,0.0,-1.0
8893,2.7611323979875793,0.0,1.0,0.0,2.0218758336162974,2.766459450893103,0.0,0.6875887129186979,0.0,0.0,0.0,-0.0
7744,3.3946598167327218,2.0,2.0,0.0,3.2358627025673874,4.095082223279388,0.0,-0.7712844717030567,2.0,0.0,0.0,2.0
3577,3.262959919722678,0.0,1.0,1.0,0.5804529831783007,2.796761310537609,0.0,-0.31769307049364504,1.0,0.0,0.0,-1.0
8620,2.8637296646565567,0.0,1.0,0.0,1.7820967592337045,3.8903609715910865,0.0,0.3171595834295316,2.0,0.0,0.0,2.0
9853,3.3463992046538857,0.0,1.0,0.0,1.6163391474443745,3.8757260237452766,0.0,0.3578026716645588,2.0,0.0,0.0,2.0
5503,2.792278513855812,1.0,2.0,2.0,3.2373184222168603,3.1607912732512875,0.0,0.3844790837834429,1.0,0.0,0.0,2.0
8357,3.21451151337794,0.0,1.0,0.0,2.1255709238799017,3.0112075086054024,0.0,-0.8437677946275328,0.0,1.0,0.0,-2.0
2743,3.073605439169784,0.0,1.0,1.0,2.001539257568267,3.1607395599589103,0.0,0.5555561246523779,0.0,0.0,0.0,1.0
907,3.148791488783942,0.0,1.0,2.0,0.07820897424847106,2.448297625838376,0.0,0.4659416896217778,0.0,0.0,0.0,1.0
3812,2.4760276883007624,0.0,0.0,0.0,1.0903638052929725,2.175975647163893,0.0,-1.0472498957135985,1.0,0.0,1.0,-2.0
1131,3.5322935889303344,2.0,1.0,1.0,3.1397009825026694,3.9701882798950425,0.0,-0.16685949653960394,2.0,0.0,1.0,2.0
8486,3.2356836500548143,0.0,1.0,0.0,3.8080684140698033,3.815062365759742,0.0,0.7771327876240584,2.0,0.0,0.0,2.0
6062,3.229851456294254,1.0,1.0,2.0,2.1938403748771576,3.857314167030837,0.0,0.5485709955904746,1.0,0.0,0.0,2.0
3170,2.2783241802215706,0.0,1.0,1.0,2.6421646570693564,3.0330230367147357,0.0,-0.12071145604736655,0.0,0.0,0.0,-0.0
4857,2.7543839024304377,0.0,1.0,1.0,1.9613603253007323,2.3779027367118166,0.0,0.653086189819567,1.0,0.0,0.0,-1.0
9226,2.7349389927004704,0.0,1.0,0.0,1.0112507512332036,2.4035801402870844,0.0,0.056485809281290975,0.0,0.0,0.0,-2.0
8913,3.5528987435793913,0.0,1.0,0.0,1.8690384692519384,3.735605256646211,0.0,-0.08635849445032702,2.0,0.0,0.0,2.0
2670,3.0037915638990023,0.0,1.0,1.0,1.2242341073497562,2.297993153501343,0.0,-0.033537899637060435,0.0,0.0,0.0,-2.0
6624,2.4469837416208,1.0,1.0,1.0,3.0580241712746057,2.5948346236343527,0.0,-1.1608078724231186,1.0,0.0,1.0,-2.0
1621,2.8991409762372093,0.0,1.0,1.0,2.2959453603811957,2.822342339970959,0.0,0.4648390334674233,1.0,0.0,0.0,1.0
6404,3.0317629444439462,1.0,1.0,3.0,1.4148055448366392,3.109896685654055,0.0,-0.5343212053483809,1.0,0.0,0.0,-1.0
5077,2.6634271869683825,1.0,1.0,2.0,1.6580114183692576,3.406472703111548,0.0,0.2293733889813433,1.0,0.0,0.0,2.0
9136,3.004982801883165,0.0,1.0,0.0,2.475104285985415,3.9745712463322938,0.0,0.9380920117593772,2.0,0.0,0.0,2.0
2296,2.994598980844825,0.0,1.0,1.0,2.602247962582649,3.114891895727593,0.0,-0.6383328220608785,0.0,0.0,1.0,-2.0
945,3.4361811957286967,0.0,1.0,1.0,3.1242730242378998,4.464462260717416,0.0,1.2719966075770082,2.0,0.0,0.0,2.0
1185,3.534342694780056,2.0,2.0,1.0,1.952053330101204,4.278524522512768,0.0,0.8160928568043473,1.0,0.0,1.0,2.0
4413,2.618295247795631,0.0,1.0,2.0,3.3532818840381404,2.303719760099587,0.0,-0.34671337609756986,1.0,0.0,1.0,-2.0
9263,2.562439282646701,0.0,1.0,0.0,1.9504308164976272,3.1570297557697176,0.0,-0.3695001655274617,0.0,0.0,0.0,-0.0
7433,2.3318234819055994,1.0,1.0,0.0,2.3264183490897863,2.723978770691573,0.0,0.1914023597081272,0.0,0.0,0.0,-1.0
5494,3.3104736261218988,1.0,2.0,3.0,2.0763279396475607,3.4044877912295792,0.0,-0.206860175458708,1.0,0.0,0.0,1.0
2693,2.4812055625406355,2.0,1.0,1.0,2.6522913873947305,3.495516417354225,0.0,0.3346057680649576,2.0,0.0,0.0,2.0
772,2.6122144577554267,0.0,1.0,1.0,0.06192103948004558,2.0275292782588608,0.0,-0.3361536357006706,0.0,0.0,0.0,-2.0
3832,3.0803421522830137,0.0,1.0,2.0,0.8015318109154901,2.9016322970763304,0.0,-0.22659850129242706,1.0,0.0,0.0,-1.0
8006,2.4847484761031025,0.0,1.0,0.0,1.8283821348409972,1.870844693835529,0.0,0.4430985249166583,0.0,0.0,0.0,-2.0
4350,3.1547619184839393,0.0,1.0,2.0,0.4507192751146691,3.161378119437813,0.0,0.12420286946622724,1.0,0.0,0.0,1.0
5575,2.763937865948543,0.0,1.0,2.0,1.8437002856179905,1.8135247789626008,0.0,-1.042400827324612,2.0,0.0,1.0,-2.0
1222,3.1799290764579533,2.0,2.0,1.0,3.212186787388916,3.4106113368172437,0.0,0.5265479452231259,2.0,0.0,0.0,2.0
4331,2.6466527908351543,0.0,1.0,2.0,0.8709636418461799,2.3985420393955006,0.0,0.10728759875101554,1.0,0.0,0.0,-2.0
8753,3.6194252798814146,0.0,1.0,0.0,1.7504422525154737,4.258918304142733,0.0,0.8709361517798558,2.0,0.0,0.0,2.0
2121,2.0904135343545227,0.0,1.0,1.0,1.9399830599954333,1.7562597047273585,0.0,0.05699524327752674,0.0,0.0,0.0,-2.0
8779,3.1548329865304248,0.0,1.0,0.0,1.3711770358547546,2.597946809182821,0.0,0.2811138105098481,0.0,0.0,0.0,-1.0
6760,3.0080034163599274,1.0,1.0,0.0,1.5093928315127645,3.505261489921956,0.0,0.36551647001125614,2.0,0.0,0.0,2.0
