GPA,Leadership Capability,Technical Aptitude,Years of Experience,Soft Skills,Job Performance,Military Tenure,Avg Commute Time,Job Tenure,Employee Referrals,HireVue Score,Arrest Record,Criminal Record,Cultural Fit,Education,Educational Prestige
2.976416773,-0.999253229,2.128413623,0.240983861,2.521261924,-2,3.760264105,10,6.449957046,0,1,1,0,1,1,1
2.654968401,-1.099875852,1.712961415,2.826238744,2.595816733,-2,1.197577524,50.87247241,1.307586919,0,1,1,0,1,1,2
2.677975897,-0.319467364,0.823573844,4.691632649,2.78651791,-1,0.745858894,68.46832473,0.253288921,0,1,0,0,1,1,2
2.0138498,-0.898927052,1.569014534,4.707591888,2.116372707,-2,1.920112751,26.59175453,2.876985833,0,1,1,0,2,1,2
2.764989033,-0.48188583,1.970374793,2.916811817,2.57019355,-2,2.901250391,6.800279713,4.990529297,0,1,1,0,1,1,2
2.539624945,-0.668181837,0.266208279,2.814011741,1.414144404,-2,2.739980538,4.358156104,4.373281226,0,2,1,0,1,1,1
3.385918061,-0.354630388,3.080523077,2.071913709,3.370461085,0,2.47859551,11.48612504,4.305443539,0,1,1,0,1,1,2
3.747130281,-0.083863264,1.26170069,2.518876701,2.870959534,0,1.601511772,30.36618393,2.798320989,0,1,0,0,1,1,3
2.871456976,-0.601659802,2.421489735,2.406684556,3.335199814,1,1.950558678,36.15559409,2.948455099,1,1,0,0,1,1,2
2.590463972,0.232770142,1.402426695,4.963598326,2.5765581,-1,3.384367386,6.498339921,5.997460728,0,1,0,0,0,1,2
3.36492022,0.223804461,3.391048146,-0.750377248,2.433314004,-1,3.262908278,10,5.722675224,0,2,0,0,1,1,2
2.921282614,-0.343270167,1.254620557,2.270411961,2.862648468,0,1.754560597,35.70582721,2.498187234,0,1,0,0,1,1,2
3.193874808,-0.13453437,2.040610429,3.809449579,3.290518051,1,1.870330135,35.60418778,2.580012111,0,2,1,0,1,1,2
2.690507313,0.214077166,0.940909634,6.546419134,2.459096267,-2,1.461972057,38.57809749,2.171249145,0,2,1,0,1,1,2
3.040709914,-0.350867838,1.991355919,1.472942513,2.27653117,-2,0.802132151,49.34352126,0.688125122,0,1,1,0,1,1,2
3.296548966,0.456153362,2.043454522,7.973974298,4.382685868,2,0.43053109,83.64002436,0,1,1,0,0,2,1,2
2.475228447,-0.62408236,0.797091239,5.026669222,2.024433964,-2,2.899091632,7.252765655,5.272654768,0,1,1,0,1,1,2
3.200424249,-0.375630887,1.157132815,2.977280763,2.189423351,-2,1.062323272,40.7916464,1.363328724,0,1,1,0,2,1,3
3.073336561,-1.482066039,0.898708555,0.660832813,1.950173941,-2,3.470615862,10,5.681229044,1,1,1,0,1,1,3
3.069001851,-0.883557684,3.094118497,0.061916505,2.878143354,-2,1.9171955,33.60235712,3.280177869,0,1,1,0,1,1,2
3.0915346,1.645098689,2.987671034,8.347656326,3.926805084,2,2.361804261,14.82840704,3.882452607,0,1,1,0,1,1,2
3.473145663,0.868042359,3.529029259,1.351194804,3.324779804,2,1.655619874,32.37265055,2.369606392,0,1,0,0,1,1,1
3.030337191,-0.574581234,2.075798481,3.668136589,2.846929174,-2,1.564740608,38.2847657,2.494866853,0,1,1,0,1,1,2
3.281554109,-0.49481772,3.117515052,0.685073733,2.510571025,-2,2.539567404,19.40170649,4.079970794,0,1,1,0,2,1,3
2.920545361,-0.836650955,2.182691007,0.614613246,2.976132425,-1,2.032822014,21.52570087,3.203510162,1,1,0,0,1,1,2
2.363704948,-0.445793727,1.695517073,5.275673813,3.448642061,1,1.41350226,43.05759643,2.162719939,0,1,0,0,1,1,2
3.163564534,0.179157185,1.259014154,7.297914692,3.128009067,0,3.283975389,10,5.765751441,0,2,0,0,1,1,1
2.969534221,-0.283412892,1.409890759,5.09072432,2.727507942,-2,2.04877572,35.10756471,2.793721841,0,1,1,1,1,1,2
3.229309541,0.255872294,2.81181465,3.170709818,3.814493553,2,1.694418172,43.83607161,1.966509427,1,1,0,0,1,1,2
3.040606994,-0.84989422,2.185330989,7.41549592,3.107793801,-2,3.618550302,10,6.644796893,0,1,1,0,1,1,3
3.007058868,-0.553355863,3.053165035,6.145669281,3.996071122,1,0.545797545,59.55339411,0.322761313,1,1,0,0,1,1,1
3.197963361,0.464617721,3.880845136,4.008104862,3.244391139,1,2.019461148,35.06537026,2.923855752,0,1,0,0,1,1,2
2.61775869,1.417299538,1.666986219,7.536180911,3.266697573,2,2.318929037,40.51873927,2.800806853,1,1,0,0,0,1,2
2.656997119,-0.636192233,2.303125351,1.324420846,2.860995023,-1,0.411298188,70.76897478,0,0,1,0,0,1,1,2
4.274228246,0.127754769,1.439426726,4.384882364,3.798449515,2,2.332030377,25.75713873,3.557701426,1,1,1,0,1,1,3
2.569582566,-0.254046945,2.070752235,0.436522062,2.629769899,0,1.939583445,26.35158017,3.164052766,0,1,0,0,1,1,2
2.681212205,0.155284386,2.848503323,0.976953585,1.940538818,-2,1.942331118,36.4515078,2.509072011,0,1,1,0,1,1,2
3.187201355,-0.415095008,1.813962566,0.848142212,2.063323591,-2,1.408335096,45.31165682,1.929149474,0,0,1,0,2,1,2
3.161322592,1.655572552,2.308982143,5.355068833,3.060416179,2,2.68720751,15.45085451,4.391288615,1,1,0,0,1,1,2
2.917248035,-1.985972168,0.589398929,1.083795095,1.546255559,-2,2.179059468,26.96569179,3.017597895,0,2,1,0,1,1,3
2.475722146,-0.194374157,2.966224999,2.441641515,2.325132772,-2,1.236219712,49.45976766,1.636782494,0,1,1,0,1,1,2
3.131032091,0.711828692,2.68982912,1.96369659,2.939438165,1,0.967424582,51.36011669,0.871760431,0,1,0,0,1,1,2
2.221657869,0.99426684,1.858762255,4.752632707,2.158877905,-1,1.316164261,40.68599286,1.797303512,0,1,0,0,2,1,2
3.286986875,-0.509564859,2.239454119,1.244908586,2.953735011,-1,1.495734696,41.60703028,2.112732885,0,1,0,0,1,1,3
3.571996462,-0.611033083,0.829813565,6.222945279,3.170778436,-1,2.12176268,20.75330428,3.438792378,0,1,0,0,1,1,2
2.193300923,-1.661363088,1.461424007,-0.745816707,1.731434113,-2,1.460757597,38.38591761,2.391671677,0,1,1,0,1,1,1
3.173953212,0.081245274,3.246289925,3.577440274,3.46272603,1,1.467635345,39.32905731,2.109806081,0,1,0,0,1,1,1
3.545299119,0.81861642,2.496491254,6.475916995,4.188859887,2,1.320085056,45.83563411,1.510988681,0,1,0,0,2,1,3
3.899989854,-1.073931869,1.869258954,1.112593589,3.049848191,-1,2.754537291,10,5.369782455,0,1,0,0,1,1,2
2.488135097,-1.118488023,2.065593854,-0.875763009,2.25396092,-2,0.994012978,54.5960691,0.894563696,0,1,1,0,0,1,2
2.69957124,-0.047219244,2.703007794,6.06090611,3.015006844,-1,1.188669063,51.67148542,1.076582602,0,1,1,0,1,1,2
3.177602652,-2.645302034,2.696843136,0.060769802,3.217100444,-2,1.944686128,29.99104472,2.787510717,1,1,1,0,1,1,2
2.493604698,0.319703795,1.206923133,4.139380867,2.638892859,0,2.49260637,12.70419248,3.783481976,0,1,0,0,1,1,1
2.659394632,-0.675709335,1.468902148,2.305191653,2.751662543,-1,1.285272119,53.01224316,1.474551168,1,1,0,0,1,1,3
3.55635955,-0.263399561,2.416505591,5.181861838,3.437465552,0,2.459148556,11.42496257,4.407596277,1,1,0,0,1,1,2
4.255455788,1.054806881,3.56630683,6.833474253,5.386315366,2,2.101692853,22.45337428,3.671196986,0,1,0,0,1,1,3
4.312259174,-0.728289152,1.941329905,2.899749009,3.876862088,1,3.709168758,10,6.527959674,0,1,0,0,1,1,2
2.491879436,0.379357236,1.518107032,6.64237876,2.520186395,-1,1.990311003,24.52487923,3.305096029,0,1,1,0,1,1,2
4.278993236,0.254627181,1.943918103,7.326123738,4.224300094,2,1.121373622,50.37350662,1.374324234,1,1,0,0,2,1,2
2.242108908,-0.375329896,1.289920234,5.071161887,2.348877582,-2,2.106459494,29.45956378,3.388284403,1,1,1,0,1,1,3
3.274335366,1.061712921,2.760369831,9.177812779,4.712547806,2,1.321598381,47.67646633,1.491933239,1,1,0,0,2,1,2
3.839098747,0.604189988,2.283992797,7.308326713,4.247076274,2,2.202402769,21.19340905,3.768391664,1,1,0,0,1,1,2
2.888494702,0.446583828,1.699283459,6.620479468,2.815549274,0,1.080894464,51.63981779,1.196799363,1,2,0,0,1,1,2
3.000214707,0.159747315,1.968051271,1.244839578,2.390667169,-1,1.910307758,23.92197485,3.391412815,0,1,0,0,1,1,2
3.103501546,0.762802773,3.346463073,4.842100705,4.32530652,2,2.193463177,26.83304056,2.888016177,1,1,0,0,1,1,2
2.389285538,-0.213197011,2.283606682,3.533049865,2.3996556,-2,1.652263011,37.19737511,2.339113528,0,1,1,0,1,1,1
2.304858019,0.30096505,1.500039546,3.279872546,2.640409032,0,3.421668905,10,6.107590513,0,1,0,0,1,1,3
1.901330401,0.790039549,1.162403998,7.1604209,1.4181535,-2,1.445713931,43.09168335,1.669149164,0,1,1,0,1,1,2
3.191157747,0.12123762,1.689165451,4.219935041,3.414366078,2,2.726608052,10.99307658,4.428173438,1,1,0,0,1,1,1
3.896102103,0.233674007,1.945735408,4.043168236,3.892762733,2,2.121026003,24.71855491,3.587416248,1,2,0,0,1,1,3
3.179702811,0.956220316,2.557843079,5.328692246,3.921868955,2,3.723201228,10,6.902944719,1,1,0,0,1,1,3
2.698071224,-0.907831386,3.880510494,1.258403635,2.233483712,-2,2.010961899,21.30626943,2.926489768,0,1,1,0,1,1,2
2.514530765,-1.368775278,2.301849689,1.712506446,2.401698482,-2,0.817196878,62.4851482,0.763051327,0,0,1,0,1,1,2
2.540030685,-0.503790687,2.957925874,-0.006791692,2.256554369,-2,1.925960983,38.15049509,2.337318552,0,1,1,0,1,1,2
2.104215803,1.429295358,1.929711299,4.497940502,2.623479562,2,3.071040568,0.938456235,5.468072639,1,1,0,0,1,1,2
2.647743281,-0.068505218,1.124019308,-1.961982094,1.527906817,-2,3.41092301,2.544934167,5.450812479,0,1,1,0,2,1,2
3.36473479,-1.34482734,2.180315592,5.931411044,3.927869034,0,1.549395732,39.95891899,2.26514196,0,1,1,0,1,1,3
3.450224074,0.273573863,1.308862026,5.489628992,2.690376231,-1,2.885343169,13.82868955,4.806119835,0,1,0,0,1,1,3
3.372900506,0.150820304,1.341154642,4.336176391,3.132560919,1,0,100.1627095,0,1,1,0,0,1,1,1
2.410002427,-0.136418215,2.376958247,-2.310580905,1.694272601,-2,2.701533831,13.13290571,4.600034387,0,1,1,0,1,1,2
3.322677241,1.250484347,2.773487247,4.113742518,3.548170513,2,2.802299343,4.807143249,5.157254468,0,1,0,1,0,1,3
2.542817046,-0.250538905,0.965862106,3.68470863,1.978156565,-2,2.60844579,14.96964666,4.318858692,0,1,1,0,1,1,2
2.835628516,-0.775280102,1.385493582,-0.00677982,2.144934531,-2,2.016768367,30.49643798,2.990216885,0,1,1,0,1,1,2
3.319129397,-0.381144952,0.972734866,3.835244157,3.095753834,0,1.970811326,27.98136993,3.272785572,0,1,0,0,0,1,2
2.862529006,1.352018339,1.415243878,5.551448476,2.875030741,2,1.794020405,33.61488694,2.647560573,1,2,0,0,1,1,2
1.969005142,0.148493614,1.957939922,5.39061024,2.363574003,-2,0.908837052,60.1223391,0.397867971,0,1,1,0,1,1,3
2.319991723,0.501475217,2.405970902,4.609536812,2.536564278,-1,2.649907287,8.063757447,4.823472018,0,1,0,0,2,1,2
3.053755071,0.275978056,3.022582009,8.529153112,4.736492621,2,2.224728626,30.5582471,3.205374341,1,1,1,0,1,1,2
2.687370418,0.17680228,2.415710609,1.275295621,1.857344004,-2,1.310814145,44.65244767,1.573474069,1,1,1,0,1,1,3
3.027271637,0.732446835,3.130431486,3.32198125,3.051040839,1,1.240909926,34.20363647,2.048913676,0,1,0,0,1,1,2
3.283808656,-0.219522712,2.894012392,2.759105459,3.287090207,0,2.290075327,14.02992909,3.810453565,1,1,0,0,0,1,1
3.042202733,-0.163166114,2.059505136,2.133576432,2.698446685,-1,2.291692016,26.53115035,3.612131668,0,1,0,0,0,1,2
2.799127558,0.222367361,1.785290686,7.570657279,3.597287465,2,1.652832966,34.16796779,2.431370708,0,1,0,0,2,1,2
3.215954166,0.734905156,1.058268867,6.761178588,3.409978065,2,3.140774346,0.390969227,5.102565604,1,1,0,0,1,1,2
2.475993469,0.003295888,1.793836832,5.635118488,2.898933204,-1,1.928600962,32.0270282,2.880974282,0,1,0,0,1,1,2
3.409687499,0.553100703,3.614719723,5.110841027,4.095171131,2,2.960041941,13.35244445,4.93692985,1,1,0,0,0,1,2
2.965541949,0.230685485,2.886278303,7.694534814,3.400790484,0,3.587202867,3.188931891,5.881338124,0,1,1,0,1,1,2
2.800882319,-0.23848756,2.303013294,4.915714108,3.350572021,0,1.145156987,46.87447941,1.590736734,0,0,0,0,2,1,2
2.248685081,-0.419521333,2.326015177,3.286887024,1.981780719,-2,1.686417472,38.11196854,2.654547199,0,1,1,0,1,1,2
3.893930475,-0.713015488,2.790651977,4.334697971,3.484577304,-1,3.09244903,10,5.397142987,0,1,0,0,1,1,1
3.628830659,-0.210925377,2.939008841,4.013342443,3.460613665,0,2.644655877,15.04051322,4.302833713,1,1,0,0,2,1,1
2.643828464,0.328098247,2.440991692,0.261785881,2.51026721,0,1.051177339,57.40001449,0.795743321,0,1,0,0,1,1,2
2.35062487,-0.782044949,3.020412183,-0.958465029,2.113308751,-2,1.769659639,27.98370397,2.745874028,0,1,1,0,1,1,1
2.513463923,0.439852256,1.731655969,4.211868671,2.614842118,0,1.607285049,36.02515976,2.519671722,1,1,0,0,1,1,2
3.639585167,-1.698650044,2.515321576,1.257130751,2.839363138,-2,1.450421528,43.94246341,1.948241432,0,1,1,0,1,1,2
2.651068056,-0.413921596,2.678147607,5.739106372,3.138542212,-1,1.81289643,39.14418074,2.772574751,0,1,0,0,1,1,2
2.686731416,-0.442150377,1.819463063,3.452565112,2.179887805,-2,2.748349079,5.601749029,4.744004031,0,1,1,0,0,1,3
3.337538765,-0.233986211,2.884674319,1.158263946,3.706563937,2,1.333203104,45.98757916,1.682686835,0,1,0,0,1,1,2
3.045174189,0.986717717,2.236747921,6.516570112,3.432317771,2,1.522295477,41.72650195,1.942280559,1,1,0,0,1,1,2
1.981424041,-0.905491653,0.325674443,5.246487217,1.86119789,-2,2.308280867,38.03263785,2.705467766,0,1,1,0,1,1,2
3.16766928,-1.240904128,0.586228211,4.567027773,2.646342918,-2,2.608075399,15.01396117,4.406533514,1,1,1,0,1,1,1
3.263371363,0.084561412,1.965063292,5.975680936,3.751250106,2,4.489827036,10,8.06339524,1,1,0,0,1,1,3
2.428846829,-0.006349016,2.850464337,2.187237166,3.343006717,2,0.996796169,50.87767039,0.916525207,1,1,0,0,0,1,2
3.068907542,-0.127737664,1.522353714,-0.63322485,2.688395555,1,1.316260958,46.0846526,1.686263194,0,1,1,0,2,1,3
3.098899954,-0.591172256,1.597648167,3.613808273,2.777897834,-2,2.208112183,29.18651902,3.344808051,0,1,1,0,1,1,2
3.888776372,0.658739956,2.739198393,5.30378769,3.589822763,2,2.12764981,17.26850824,4.04119184,1,1,0,0,2,1,3
3.201595336,0.228233885,0.953223998,4.240869048,2.211737038,-2,2.52415893,20.02656847,4.066704412,0,1,1,0,1,1,2
3.228322305,-0.357403171,0.405341896,3.357015565,2.521800813,-2,3.066824987,8.295056263,5.185381934,0,1,1,0,1,1,3
1.809796127,-1.06739746,2.321280797,2.025495351,1.791632019,-2,1.519725975,34.43370873,1.923045298,0,1,1,0,0,1,3
1.616628723,-1.561080368,0.944817256,0.267091172,1.231180235,-2,2.268866012,28.01021547,3.415788446,0,1,1,0,1,1,3
2.86004207,0.264063701,2.495742123,3.247948862,3.492130173,2,2.334792682,25.82435487,3.526241877,1,1,0,0,0,1,2
3.216325811,-0.209526955,1.491557864,2.141171775,2.77820955,0,2.98667494,9.109751139,5.137214715,0,1,0,0,0,1,1
3.686738586,1.560274233,2.055853646,8.449728309,3.851458201,2,2.702430237,21.44027665,4.287228721,1,1,1,0,1,1,2
3.67263684,0.185371444,2.196368412,4.533995656,3.013400651,0,1.069837656,61.16659723,0.821535224,0,1,0,0,1,1,2
3.288195184,-0.111274927,2.797980576,4.294814975,3.614000827,1,2.864302409,16.77939846,4.512523992,0,1,0,0,1,1,2
2.980469462,-0.744922917,3.448342115,3.665176424,3.686643377,0,3.136599758,6.894205947,5.105401365,0,1,0,0,1,1,2
3.397935677,0.65724422,2.063822344,6.75914799,3.843960793,2,2.270244514,29.08236642,3.226808611,1,2,1,0,0,1,3
3.154811599,1.803146672,2.873646932,8.367489867,4.94349089,2,1.027110387,54.62940144,0.480779558,1,1,0,0,1,1,2
3.04096479,0.025675552,3.258441651,2.682896766,3.036401296,0,1.291164122,48.21394375,1.171180754,0,1,0,0,1,1,2
3.136874356,1.12041216,2.455063769,6.13577907,3.557814061,2,3.344476039,10,5.948658978,1,1,0,0,1,1,2
3.197840572,0.41988321,2.167860197,1.947587538,3.506905533,2,1.325827267,43.90877103,1.591813208,1,1,1,0,1,1,2
2.613920724,-0.530233235,2.400996422,1.483775484,2.190973158,-2,3.201566687,0.785256555,5.467909596,0,1,1,0,1,1,1
2.948376989,-1.699699056,2.046710568,-1.76983112,2.195234787,-2,2.465266492,18.41510838,3.775420384,0,2,1,0,1,1,2
2.398751261,-1.091604511,0.998631047,-0.914102508,1.555368165,-2,1.164122098,55.96520618,1.018482247,0,1,1,0,1,1,3
1.684262293,-0.442137943,0.845804402,2.709310982,1.1243225,-2,3.654858644,10,6.04404786,0,1,1,0,1,1,2
2.966584952,1.678521649,2.671793304,13.63811578,5.054507627,2,1.730501797,26.56368311,2.738378687,1,1,0,0,1,1,2
2.160458752,-0.147017811,2.441430885,2.091384527,1.722698143,-2,2.14141778,32.30662565,3.292328739,0,1,1,0,1,1,2
2.819592886,-1.952476372,0.583211009,-0.722961881,1.796996,-2,2.979276403,10,5.179565996,0,0,1,0,1,1,2
2.907410103,-0.065935639,0.908468541,6.999115374,2.528933307,-2,0.404301184,64.11957811,0,0,2,1,0,2,1,2
2.494403386,0.36473483,2.566139046,0.558005993,2.487395677,0,3.274390799,6.93440073,5.471173163,0,1,0,0,1,1,2
3.067435341,0.877947815,1.435838347,8.449732833,3.310790822,2,0.793934127,55.21029645,0.657404748,1,1,0,0,1,1,1
2.536340934,-1.539109267,1.540667493,-2.081767643,1.109530961,-2,1.414783337,55.10655899,1.552142071,0,1,1,0,1,1,2
2.106335144,0.668258856,2.614864347,6.122940485,2.621190996,-1,2.392576629,21.0964117,3.839194788,0,1,0,0,1,1,2
2.68416896,1.306017824,2.380826998,7.086219365,3.414955174,2,0.618114843,63.18066079,0.478086551,1,2,0,0,1,1,2
2.940512728,0.432831283,1.726096423,4.258181933,2.891605684,1,3.135313048,8.611250754,5.475259524,0,1,0,0,1,1,1
3.316762858,-0.485508795,1.811270414,4.878835312,2.518982247,-2,0.467296914,66.93161528,0.219449009,0,1,1,0,2,1,2
3.747700412,0.569835644,2.497931306,4.614435297,3.757775352,2,1.154409652,42.96464985,1.375857465,1,1,0,0,1,1,2
3.149855988,0.033880607,2.585478531,0.265767411,2.762269708,0,2.507530795,17.03487952,4.339338995,0,1,0,0,1,1,2
2.381689103,-0.048726643,1.071405689,5.197533111,2.506138835,-2,1.384006211,44.79589431,1.653887969,0,1,1,0,1,1,3
3.157464078,-1.026008162,1.91327993,1.756776882,2.660173857,-2,3.275312764,10,6.118753367,0,1,1,1,2,1,2
3.001658168,1.129486604,1.963759372,10.4091839,4.086347052,2,0,76.53524465,0,1,1,0,0,1,1,1
3.239178053,0.445701393,2.604437911,6.142971571,3.93939844,2,2.896773302,13.34915824,4.939486422,1,1,0,0,1,1,2
2.929959827,-0.172670769,1.050529998,3.369780551,2.624426565,-1,1.588570341,37.18330624,2.139598744,0,1,0,0,1,1,2
2.667384078,-0.030491113,0.691235161,6.136294094,3.308455608,1,2.714618067,11.33077033,4.656464102,0,0,0,0,1,1,2
2.611176768,-2.320945746,1.086398666,1.090536402,1.173514471,-2,2.442213031,22.29616327,3.840884768,0,1,1,0,1,1,2
1.969285964,0.372961505,1.748857765,1.331921015,1.537152622,-2,1.799436272,28.97920074,2.604325946,0,1,1,0,1,1,2
2.600636032,0.19643292,2.469598375,2.90829597,3.001895051,1,1.261027509,41.73170879,1.703081035,0,1,0,0,0,1,3
2.411937055,0.328798074,0.420600553,2.710214751,1.936691964,-2,2.425029737,27.65900897,3.456300186,0,1,1,0,1,1,2
2.403946626,0.492159728,1.865686467,3.745556888,2.223907308,-1,2.288144181,26.04373095,3.172570056,1,1,0,0,1,1,2
3.473522395,0.529671611,1.891493599,2.156151545,2.519486195,0,1.876121691,26.15493431,2.804040129,0,1,0,0,1,1,3
2.81414832,0.512386626,1.961258594,5.812375785,3.724518684,2,2.53899759,19.05843675,3.885205594,1,1,0,0,1,1,3
2.737109118,-0.268026783,1.906347301,5.453661991,2.799408731,-2,1.876008303,32.65564288,2.668090209,0,1,1,0,1,1,3
2.193129111,-0.986626854,2.08199382,1.272851146,1.382222258,-2,2.50605212,17.69992723,3.935656915,0,1,1,0,1,1,2
2.743351724,-0.132998731,2.117412972,2.328281747,2.310368868,-2,2.884235627,5.540143201,4.66027955,0,1,1,0,1,1,2
2.921328675,0.603770168,1.319025755,5.639944768,2.945291328,1,1.780629283,34.57262443,2.264619209,0,1,0,0,1,1,2
1.766564882,-1.497383712,1.299080584,2.385552889,1.594273418,-2,1.248970798,49.60675099,1.276531689,0,1,1,0,1,1,2
2.186838708,-0.851650829,1.553357903,5.849497008,3.207701864,-1,4.029359412,10,7.096818984,0,1,0,0,1,1,1
3.276976299,-0.513217955,3.976755834,1.636486205,3.432725942,0,3.785777702,10,6.87553345,0,1,0,0,1,1,3
3.021795973,-0.159749336,1.325512164,2.357177057,1.991530876,-2,1.523762477,39.13136989,2.288524356,0,1,1,0,1,1,2
3.304356356,-0.488479197,2.508857607,1.500168043,3.116377958,0,2.437788099,17.16179957,3.912583976,0,1,0,0,1,1,3
3.128741148,-0.901637784,2.211827818,1.657197371,2.533570329,-2,2.438968498,24.01480055,3.825865089,0,0,1,0,1,1,1
3.196326641,0.620821026,1.626903974,5.05551864,3.957064122,2,1.402404386,41.22639264,1.961551847,1,1,0,0,1,1,3
2.490771049,0.024376696,0.453079223,-1.138791385,1.31011889,-2,0.931030793,53.55114271,1.104254407,0,1,1,0,1,1,2
2.873434112,-0.882269352,1.671962751,1.146322911,2.427162375,-2,1.168611764,48.84056701,1.474142155,0,1,1,0,1,1,1
2.173312711,0.059649995,1.135159621,3.137910659,2.527059993,0,1.576269844,40.5948414,1.849726405,0,1,0,0,1,1,3
3.474946059,-0.387428598,1.685334639,4.347857574,3.890864561,2,1.811494654,27.57564164,2.864966627,1,1,0,0,2,1,3
2.765279033,0.780563359,3.011760681,6.70146066,3.736217717,2,0.548018878,58.73347916,0.108331292,1,1,0,0,1,1,2
2.935331417,-0.128765748,1.758307429,5.995542598,3.742339353,2,2.530007599,17.22899221,4.136022694,0,0,1,0,0,1,1
2.434589894,-0.801825987,1.192375505,1.205989208,2.185201604,-2,3.059219087,10,5.178759965,0,2,1,0,1,1,2
3.363289181,-0.118129459,1.053259543,1.281363074,2.537806351,-1,1.988390497,28.31423056,3.000516637,0,1,0,0,1,1,2
2.891204918,-0.265822761,1.886999871,4.219606745,3.064492599,0,2.865056452,6.027530704,4.657397874,0,1,0,0,1,1,2
3.715614262,0.514685749,0.113794774,4.033474229,2.548682288,0,2.225259871,23.68098659,3.514715034,0,1,0,0,0,1,2
3.770108164,0.464294533,1.483828244,6.816554421,3.962730186,2,0.92335141,46.33246889,1.057693831,1,1,0,0,1,1,2
2.852066386,1.094581477,3.082452377,3.529199416,3.01581336,2,1.710403385,29.45286664,2.881462561,1,1,0,0,1,1,1
2.981568067,0.341307646,1.226262136,5.43498698,2.537714289,-1,2.32508812,23.39841416,3.624384817,0,1,0,0,1,1,2
2.804906945,0.067521964,1.595517388,4.088627258,2.13539245,-2,3.623170782,10,6.66403206,0,1,1,0,1,1,3
3.374935883,0.704210622,2.645552184,2.00463149,2.728527383,1,1.105721561,52.15428171,0.801116253,0,1,0,0,0,1,3
1.468413441,0.034238134,0.907755539,3.927171877,1.970936148,-2,2.496881231,20.98312967,3.976407579,1,1,1,0,2,1,3
2.703301646,-0.812489536,1.986353759,3.540959866,2.795016456,-2,2.030068582,35.77695707,2.578335185,0,1,1,0,2,1,1
2.416942681,1.640513564,2.28525672,5.447621875,3.119482534,2,1.529730432,38.55547808,2.415267589,1,1,0,0,1,1,2
3.227724348,-0.130172119,1.699446927,4.23476437,2.522392461,-2,1.400294643,52.37112157,1.752315208,0,1,1,0,1,1,2
3.237232071,0.026186992,3.548449646,3.425615442,3.160100374,0,0.669001898,61.22540737,0.1673359,0,1,0,0,1,1,2
3.702141557,0.383540841,2.396702631,5.985388803,3.889044504,2,2.508193979,20.5632371,3.46223341,1,2,0,0,1,1,3
4.063390867,0.130821359,1.916261541,4.894506703,3.97165969,2,0,73.88268679,0,1,1,0,0,1,1,3
2.839185757,0.441485078,1.94899607,1.553854257,2.964202266,2,0.259034885,75.12524916,0,1,1,0,0,0,1,2
2.766391001,0.30734188,0.881114481,4.836537585,1.937006835,-2,1.29804039,44.45162618,1.863146044,0,1,1,0,2,1,2
3.188509848,0.279743351,2.209632787,2.830705434,2.812906425,0,1.669253756,32.95544469,2.664427422,0,1,1,0,1,1,2
1.743828207,-0.92650429,2.710705506,0.790093714,1.93115305,-2,1.233445525,35.80577447,2.09393457,0,1,1,0,1,1,2
2.864921625,-0.768650017,2.159992449,6.19343662,3.233653274,-2,0.64148941,70.67319332,0,0,1,1,0,1,1,1
2.380630443,0.286750691,3.764468064,3.975831449,3.637140014,2,1.736147155,34.78675284,2.652603808,1,1,0,0,1,1,2
3.482810735,-0.230902128,2.917998149,4.601181278,4.182096859,2,2.89110012,10.09773559,4.76794979,1,2,0,0,2,1,1
3.498071941,0.011129511,3.153633137,7.812682969,4.276304067,2,1.122023745,47.81340064,1.554031306,1,1,0,0,2,1,2
3.443868478,-0.243915589,1.753607162,5.46482017,3.935839881,2,1.751837321,33.14633752,2.659196698,0,2,0,0,1,1,2
3.55614194,0.508276372,2.727183432,6.057536252,3.48004487,1,3.093463556,6.67084124,5.11823707,0,1,0,0,1,1,2
2.570913497,-1.780354798,1.631637218,0.882690131,2.04610361,-2,1.024324617,55.79670186,0.767001587,0,1,1,0,1,1,2
2.32409635,-1.63235405,2.068618035,2.140941571,1.924033262,-2,0.773594124,54.63057399,0.587304259,0,1,1,0,1,1,2
3.531644755,-0.742078481,0.947908469,1.065819348,2.454180135,-2,2.223267324,26.07776051,3.476664882,0,1,1,0,1,1,2
3.074365592,0.44649887,2.305630602,4.734684987,3.001179335,0,3.386593445,1.188894776,5.646368883,0,1,1,0,1,1,3
3.831909648,-0.100575848,2.676970397,5.360088295,4.392609844,2,2.837122262,7.737454756,4.847855997,1,1,0,0,1,1,2
2.826128315,0.241130282,1.781717836,7.626760838,3.539100439,1,2.735344574,8.504946451,4.700089011,0,1,0,0,1,1,3
3.654270908,-0.301727213,3.292898729,2.673128454,3.433938396,0,2.383759094,16.35770789,4.113949777,0,1,0,0,1,1,2
2.331646088,-2.170177657,0.437548452,1.939742341,1.305223164,-2,1.16134362,57.07074413,0.87227349,0,1,1,0,1,1,2
2.005999777,-0.815511893,2.190411777,3.262228141,2.035493277,-2,2.266275102,33.89829041,3.340712628,0,1,1,0,1,1,1
2.34621653,1.224691861,1.906480688,5.701420134,3.038548385,2,1.762954075,31.14492695,2.912362546,1,1,0,0,2,1,1
3.026953185,0.728313489,3.093006254,8.47995262,3.528443445,1,1.224562601,43.00771055,1.370691909,0,1,0,0,1,1,2
